a,b,c,d,n,t,v,D,infeasible
338.37546,1367.4342,188.39342,148.65993,4.7566557,13.430851,31155.396,7.0855446,0
234.02309,1478.0581,271.7881,107.238045,3.6647606,39.6623,19168.36,5.2208834,0
150.95093,1645.7429,86.06124,82.50522,3.0311263,30.066813,11737.047,3.8972685,0
186.43816,725.07007,237.59775,88.4594,4.814875,1.8765243,9003.543,2.5398364,0
76.04838,1238.6531,107.41613,61.621815,2.7830281,20.347546,5555.4624,2.259914,0
350.08328,775.89984,262.46838,165.91869,4.6527066,48.253906,25322.406,6.629074,0
407.12836,233.9305,457.21674,179.1995,1.9229072,16.00919,17545.314,4.555805,0
532.2555,92.56363,390.9318,187.75192,3.3232863,2.1527395,16036.963,14.539226,0
84.65329,1706.6155,120.71601,62.068134,4.9991045,41.168945,7265.817,2.9875288,0
333.5077,1274.2052,241.19983,139.06866,3.6789699,5.9519315,26979.412,6.139431,0
159.572,1587.5178,216.01884,116.173,3.8589745,45.40395,21177.62,5.79704,0
391.5084,1093.5845,165.56346,159.71574,1.3457768,36.970886,30174.05,6.7721686,0
353.78558,1192.687,222.92981,145.2017,3.8662002,36.392204,27647.557,6.369984,0
445.92096,1192.6879,265.1901,163.29027,2.7481112,22.747637,35185.28,7.3079653,0
401.7338,1036.5212,259.91998,190.24449,2.6839416,22.98884,39479.26,8.17225,0
317.82864,490.38138,295.95074,191.84235,4.316889,34.31327,22999.594,6.307311,0
223.77274,867.3382,202.19197,134.62209,3.056976,26.492765,17742.006,4.6700525,0
277.92752,990.02515,175.39795,141.51591,2.86203,21.918734,21724.154,5.4284167,0
207.40617,1190.764,199.84657,134.64697,2.1587112,44.65118,22106.293,5.682527,0
55.54971,1019.9083,101.56901,55.4981,2.1961818,27.519838,3962.159,1.7611997,0
174.66681,1473.8933,180.78339,115.96234,1.171424,17.845898,19855.115,5.178613,0
134.31242,1344.217,362.4587,132.135,1.7502856,4.6973877,23773.494,5.690369,0
130.19344,961.43677,160.33167,124.41691,1.8647388,24.092012,15140.769,4.38749,0
57.330242,1598.0869,131.45244,55.993477,1.6587358,10.168615,5685.2373,2.4597375,0
147.17549,1532.1277,227.7561,86.44051,3.1883733,13.556174,12926.223,3.858513,0
265.58304,613.2284,266.45956,147.33777,1.0078988,33.880043,17250.473,4.41648,0
53.22302,1288.4738,134.13515,50.343594,3.6429124,49.483906,4234.1904,2.042138,0
197.90161,867.58356,228.61626,84.411224,3.5359519,30.736917,9475.561,2.7419324,0
356.2036,1170.5476,334.66895,137.2749,1.4223256,7.989143,26076.854,5.6504407,0
222.81912,888.1272,121.95951,103.35926,2.7941818,14.08555,11837.717,3.4662836,0
363.4685,641.19666,253.60133,172.45024,4.4863653,7.102259,23785.59,5.9533534,0
175.23047,1103.3822,102.94036,94.03107,4.7616796,40.865864,11124.632,3.5400462,0
176.24998,1162.2074,240.51622,130.41357,4.8405805,21.788843,20463.066,5.311896,0
352.13586,695.4015,217.73576,164.56544,4.972464,22.148872,22911.227,5.817099,0
110.2369,1235.9482,260.83524,108.734215,2.541417,28.842804,15304.109,4.4542437,0
243.89072,744.1039,312.2225,126.045616,1.5062319,8.42519,15790.336,3.898844,0
147.47859,975.1675,226.29881,109.528564,3.92075,16.446392,13300.627,3.873381,0
440.75656,631.41125,313.51248,199.62007,2.5457814,34.05012,31224.744,7.240254,0
230.81355,1043.4208,257.99118,175.69041,3.5287313,11.8718,31962.758,7.1709275,0
128.53572,1284.383,154.37715,89.812614,2.521542,9.221638,11266.533,3.55739,0
453.71512,970.458,214.07855,164.9524,3.998069,13.718922,30605.99,6.9058332,0
178.65672,1602.1414,204.03127,73.78384,3.3093438,22.760725,10959.596,3.411306,0
105.32406,959.5276,77.26385,61.583622,1.444604,17.349506,4916.49,1.8637193,0
354.30896,1135.322,191.53577,177.33238,2.5749784,35.367123,36257.23,7.9640145,0
400.08105,451.50946,149.876,135.90549,4.0261745,27.003304,14310.941,7.518119,0
257.1612,765.10394,379.30746,149.50554,2.2283888,12.208714,21154.992,5.0053334,0
166.05853,887.68097,158.66849,74.12125,2.020648,1.3198073,7393.9585,2.2524018,0
287.95096,1224.4056,274.54953,106.11598,4.24422,9.005962,17454.65,4.3950987,0
408.09488,1016.5762,319.32986,152.20052,1.3011705,2.3559434,28278.164,5.9032607,0
502.14423,475.2925,506.19653,199.04747,1.4199541,21.131084,29378.832,6.4863424,0
224.87671,856.3246,278.86737,132.28159,4.374291,23.591505,17800.584,4.630836,0
412.72137,363.9453,386.15497,167.60966,1.6611711,25.986458,18808.467,5.636374,0
110.52296,1056.9401,131.98267,55.267845,2.8946877,11.701625,5009.3115,1.8258686,0
344.59116,1417.6685,231.15073,134.81058,1.4735726,27.753351,27893.764,6.2156954,0
204.43713,752.7794,213.03668,85.518326,1.85975,27.133476,8930.338,2.4735818,0
129.86093,1672.2665,161.22926,128.96086,1.39331,21.078344,25416.748,6.4076414,0
208.66586,1526.5579,160.10608,82.01221,4.6681013,38.164227,12372.361,3.759764,0
506.81308,1124.4248,341.9878,172.92729,3.2967334,31.323257,38645.668,7.8986855,0
93.38416,1228.0476,226.05194,77.56798,3.7167978,49.60089,8835.101,3.4682868,0
558.2694,1202.993,210.37381,197.50894,3.9975166,42.54517,49413.09,10.135874,0
500.83014,758.5211,306.08685,195.3581,4.217975,3.1798213,35114.7,7.7614503,0
162.61563,869.3648,274.66162,97.43092,2.3194702,27.06527,11057.478,3.2253246,0
377.5007,619.5961,392.5769,140.97327,3.218479,19.555073,19286.781,4.6167,0
110.676125,923.50616,102.70577,89.55827,1.431665,13.903715,8269.996,2.8734426,0
66.14467,1756.0284,159.35765,57.496597,4.9240246,30.21082,6636.3774,2.8078427,0
265.69214,802.4,243.14609,165.70293,3.7430673,5.5109935,24222.87,5.9648633,0
168.18892,770.006,340.0631,126.754265,4.0081515,22.632784,15265.242,4.1979403,0
357.124,1146.5582,469.1909,166.78445,4.065477,28.061308,35753.44,7.715551,0
236.89116,594.3575,253.26883,115.637596,3.7601004,25.411879,11987.977,3.3060725,0
155.17883,1344.3319,291.1547,113.91574,1.261668,10.676828,18532.797,4.803141,0
487.75098,859.69543,521.05975,183.3789,3.838339,21.790339,36678.58,7.7637167,0
401.1376,813.52563,298.24316,151.7699,3.4666595,25.689642,24157.11,5.5899405,0
287.3177,661.33997,402.36816,154.23555,4.180671,30.054583,20875.973,5.382075,0
98.5363,1706.0377,112.30204,88.06321,4.9189725,22.483345,12786.298,4.2809696,0
127.99183,888.397,70.82765,51.482468,3.3134196,6.3914413,4137.4033,1.5083644,0
558.3018,324.82504,351.96503,189.83945,4.8716974,47.92936,23274.215,7.7854323,0
233.94734,1496.4075,143.09277,130.46779,3.1769898,43.083534,25085.258,6.276011,0
222.60728,826.7439,125.51976,83.8968,1.7839502,38.021576,8799.742,2.5251133,0
195.60115,1093.7059,464.331,172.51357,2.8962135,14.348032,33574.453,7.1937623,0
261.68057,724.21814,134.13766,124.01422,4.794643,40.21015,14032.763,4.083362,0
244.91295,753.02637,326.60938,182.83134,2.022639,23.054642,27454.818,6.379003,0
257.96628,931.8876,238.75127,123.726906,1.3225644,47.679718,17310.576,4.707428,0
399.9111,930.719,191.93863,154.2495,4.596281,41.027077,25913.99,6.227266,0
218.6675,1010.915,298.44177,171.2705,4.2354264,39.533546,30056.996,7.1229906,0
489.07248,661.7085,181.39403,171.8504,4.3598237,22.668571,25624.256,6.529279,0
474.397,331.86905,444.52664,190.92082,4.3507237,26.08251,22201.953,6.2283864,0
357.51224,346.7078,439.41772,195.50331,1.6960356,5.714567,21516.018,12.000235,0
232.59868,1179.6364,384.32407,134.68443,2.7280235,3.8572104,23936.855,5.510967,0
303.2469,639.85754,305.93097,105.90932,4.2921543,46.608776,12683.144,3.9225712,0
468.59473,1139.4547,283.1791,188.67755,4.510822,31.480572,43288.324,8.789669,0
191.62599,1533.0867,263.97162,117.39849,2.601376,33.472095,21840.553,5.6049047,0
199.60013,840.3443,287.88458,99.86071,3.8603754,47.83483,11843.14,3.9295404,0
178.0854,1022.9319,65.26965,63.492702,3.2034607,10.323758,6266.269,2.1808474,0
107.41799,1030.484,173.67912,61.50579,3.9065154,35.365635,5806.599,2.1274984,0
450.1296,253.6054,406.5867,160.78522,1.4922289,21.30337,16563.822,4.0569134,0
514.44794,454.48428,420.4414,189.64542,4.946684,37.90281,26416.861,6.977501,0
324.42017,467.6249,285.6773,110.037,4.4931903,3.6803496,11709.068,3.1797917,0
418.68265,482.22647,359.2589,194.18028,3.6055346,1.5437974,25644.658,6.8171463,0
102.74766,1139.2787,221.17754,87.89985,4.8542,22.025394,10124.737,3.3131337,0
161.86633,1445.2045,111.971535,85.011986,4.1610794,41.342556,11492.869,3.696562,0
221.40273,878.6238,118.29028,89.97116,1.5375984,47.076622,9801.126,2.8995404,0
198.09149,664.4988,351.9526,182.43904,2.9222088,41.33209,24459.951,6.631018,0
114.65392,1222.7031,241.64749,98.59164,2.3803518,23.367474,12978.897,3.9084058,0
75.64851,1661.615,165.23808,63.687794,1.6318041,7.2926764,7576.6313,2.9052646,0
208.58418,1124.4136,332.68323,133.67986,1.6521341,33.40339,22061.307,5.5007033,0
207.81181,969.2501,346.62997,167.69812,4.753209,34.72828,28378.896,6.816832,0
294.91922,1201.3031,293.1637,175.13788,3.5559204,8.035236,37083.145,7.7316346,0
133.81946,739.9561,154.70116,132.88013,4.988084,13.146757,13773.063,4.4523773,0
260.00476,1171.2682,256.58276,165.49966,2.7709224,42.29014,32194.691,7.2938204,0
391.86267,308.31592,388.7736,141.65442,4.230324,44.262074,14654.583,4.714428,0
321.79337,905.62396,358.34116,140.59283,3.100547,43.061153,22495.264,5.889928,0
231.58301,1606.9849,153.62045,146.71564,3.729172,28.876265,32515.746,7.5874753,0
155.45084,1347.6442,160.17783,54.04254,3.7423818,42.12465,6391.8896,2.2764544,0
155.98828,758.52686,179.65767,60.68878,1.3071123,4.3240247,5650.234,1.5716192,0
155.54796,707.09766,305.49075,111.98689,1.6124825,33.860184,11828.505,3.5133765,0
301.12698,789.47375,195.62115,151.06657,4.652531,32.009968,20983.04,5.421168,0
152.67662,1269.7045,232.35631,85.57843,1.3007941,13.1951065,11324.902,3.3399298,0
348.762,1274.6259,285.16345,151.37006,4.9827785,44.698444,31439.648,7.338919,0
205.9348,706.7003,336.16837,114.74312,3.6461823,24.284796,13234.152,3.6494796,0
126.41216,1038.3215,100.39312,80.84985,1.1746111,33.464104,7957.535,2.7273028,0
213.96431,727.4515,246.68637,95.467445,4.0499754,34.718964,10310.744,3.003744,0
80.47415,1335.6013,203.29198,69.39363,4.331783,12.603148,7683.144,2.7835238,0
319.85706,514.048,437.96484,196.1093,1.1673334,44.4499,25980.742,7.2600837,0
459.76273,668.7595,199.39041,195.20143,3.6593335,45.043343,30509.246,7.851841,0
364.32486,1119.195,420.81018,150.52774,1.280558,15.636073,29860.69,6.234183,0
344.53268,906.25525,429.45285,164.73824,4.980839,13.239136,29339.254,6.490468,0
215.10739,849.6091,155.76088,79.120056,2.73543,26.837086,8473.742,2.4190395,0
271.20517,562.4285,304.36276,127.50576,2.952002,32.334515,14059.086,3.8209486,0
218.13991,1211.5616,112.27763,89.68531,3.3509598,29.220442,11799.882,3.5317428,0
370.67493,461.71436,231.49944,128.41994,1.94463,31.287045,13835.415,3.717767,0
471.71848,1079.3214,384.8042,175.5349,2.2066839,18.905035,38234.29,7.610205,0
318.29733,887.50183,261.62833,130.42941,4.403834,14.428242,19214.463,4.7028766,0
168.22075,1017.7663,249.6278,86.16298,4.1720257,41.843575,10298.598,3.3321452,0
326.766,1077.6826,330.73502,188.90356,4.3957863,28.020012,39575.24,8.258643,0
143.24136,1096.7203,71.771576,55.827175,4.491058,48.02954,5223.8843,1.9555129,0
245.82689,602.6136,389.2864,190.91908,2.2616758,48.11254,25741.834,7.72579,0
117.52723,1267.407,219.00285,86.76977,2.5538955,19.914991,10909.282,3.4230938,0
254.76477,691.20166,287.5058,97.619865,2.3197918,19.552938,11223.135,2.897343,0
243.02817,1496.5275,253.44646,163.55577,3.7549284,41.943626,38132.754,8.270328,0
228.89578,587.8371,198.85796,180.21936,3.899431,20.541212,21048.264,6.1629252,0
157.45581,1175.1542,402.6026,149.63832,2.2709985,43.654938,27001.875,7.119772,0
272.8193,792.4658,160.87045,112.506615,4.8532486,24.798353,13424.754,3.6869757,0
194.72789,1199.2806,241.35843,126.09862,4.584609,17.464964,20165.82,5.1562285,0
161.96379,757.43896,219.20334,131.54062,1.3095081,41.812042,14790.891,4.286401,0
188.04045,532.86426,295.06964,143.31609,1.5805782,18.612436,14295.866,3.9082944,0
99.519005,826.3856,114.269714,54.715736,3.3648438,24.357964,4129.781,1.5199388,0
131.35602,1380.4579,135.69888,81.080505,4.4808445,17.73857,10106.541,3.3487697,0
88.47143,1674.9377,236.02802,87.14381,2.59158,28.194988,13133.193,4.2025304,0
167.788,653.0285,258.3556,90.795815,4.3919935,44.223133,8669.756,2.9459374,0
331.48505,1148.1244,400.67026,147.2962,1.9709946,36.189125,28709.457,6.6380734,0
260.72913,1007.28986,158.55824,146.53644,1.7791703,44.01557,22781.412,5.754514,0
207.76093,791.6704,400.60626,149.22232,4.1232066,4.861308,20938.984,5.0878835,0
151.81345,860.02765,202.64905,78.14857,2.922082,28.326483,7823.076,2.4458997,0
170.65532,1371.9282,284.55966,123.21424,2.112466,34.199463,21503.412,5.540306,0
151.50362,1185.5309,156.81053,70.401764,1.4187847,35.35687,7946.097,2.6333923,0
428.82663,935.7178,321.7095,190.21504,1.2739576,28.508045,37711.598,7.6016784,0
383.32712,905.0753,390.16428,138.1331,3.454837,8.571473,23221.205,5.21835,0
199.02026,528.9613,403.3436,144.21623,2.20422,16.055195,15487.406,4.0993605,0
242.21245,556.16235,301.05753,120.07703,4.671426,42.736046,12572.342,3.8773692,0
491.9015,417.62433,427.8417,189.9406,2.9476955,10.655231,25087.555,7.1116176,0
313.4821,737.7844,137.34377,114.51445,3.159545,25.818178,13607.873,3.6888428,0
275.1305,780.13196,148.14418,133.33572,4.3723655,41.47186,16629.229,4.6448507,0
216.66014,1002.15045,113.3928,98.88509,1.5950983,42.605095,11892.452,3.482366,0
187.36067,1227.1903,220.12875,114.29687,2.7066119,13.472505,17348.809,4.593468,0
85.15559,1020.97626,83.88781,74.58447,2.448068,28.857014,6334.988,2.4933646,0
92.42777,1341.4032,140.89212,52.326523,4.8259916,47.293064,5160.452,2.1694438,0
187.22983,1353.1558,204.41533,158.71046,4.8339105,11.156733,31963.541,7.432975,0
243.5623,1003.69324,287.96368,127.13765,1.0923631,48.639824,19086.59,5.332965,0
358.1107,550.23773,391.027,141.26321,3.3487184,10.045331,17907.916,4.2768226,0
382.26935,676.4399,501.12787,198.21507,3.4157507,43.754196,33221.785,8.733672,0
397.422,575.06055,225.95233,148.4254,2.823677,26.16415,18577.014,4.637829,0
108.992134,839.69684,133.6175,75.1303,1.5108924,23.797167,6284.4746,2.1826887,0
275.66495,1121.8586,228.36891,183.28574,4.453018,2.4806173,36908.75,8.238572,0
148.99939,718.9136,314.40918,119.38538,1.106901,32.975006,12976.024,3.783077,0
427.65027,289.36563,453.79926,179.46606,3.295549,18.954863,19091.105,5.075195,0
61.614544,1172.1362,98.26474,53.29233,1.7399799,30.669912,4172.089,1.8654252,0
319.4617,1187.38,293.48703,182.08888,2.6640506,23.715319,39644.38,8.071778,0
295.57898,588.591,256.82764,154.45398,1.3359872,39.291992,18353.941,4.7687783,0
100.940674,1265.8842,216.06601,91.33815,4.789538,2.5536377,11479.74,3.6404376,0
146.37883,1020.8917,80.985054,78.3493,2.0875657,8.36366,7686.69,2.7109175,0
291.20514,955.085,267.68823,176.14467,1.8323141,23.37689,31085.598,6.821844,0
384.611,933.2259,154.30933,145.65729,2.6072073,31.929535,23323.562,5.7366457,0
352.17038,1223.8971,398.11395,177.83582,2.875824,37.87443,40642.09,8.552946,0
160.68762,1108.3154,330.18826,116.84076,3.2363892,13.062483,17128.19,4.493294,0
198.35558,748.9374,106.59047,72.1339,2.570862,9.506455,6703.5796,2.0361304,0
422.80957,511.52017,433.91272,145.86104,3.3316722,7.3948836,19376.715,4.4711003,0
296.40735,1331.7944,142.70848,102.638466,2.984532,46.553333,16717.303,4.5387387,0
144.23979,1291.5541,220.61697,133.13208,1.0518659,33.771317,22283.773,5.656101,0
256.71152,910.3957,115.8769,95.99081,3.6698644,14.860896,11372.265,3.280426,0
338.06442,605.5791,387.90378,149.66628,3.3286016,19.28659,19778.504,4.8128366,0
165.41649,1235.9075,96.050766,81.4089,1.4868993,44.647686,9618.975,3.1606379,0
542.61725,878.60693,390.75864,198.11324,2.7737575,28.679747,41224.434,8.345443,0
387.15012,1234.3655,297.68018,194.32314,3.999301,36.95383,46887.086,9.345808,0
445.85498,379.92813,408.51862,192.01874,2.3106165,6.417479,23288.398,10.749053,0
529.52216,997.51904,377.11227,187.73141,2.168051,8.35048,41040.37,7.9670105,0
301.53662,835.8625,370.26685,134.50327,4.2083426,26.332674,19954.268,4.9480767,0
493.1216,1150.6168,187.3233,186.71176,4.8919625,21.975018,42343.395,9.317908,0
364.38092,1209.2014,312.3199,144.0973,1.1639656,25.487799,28560.459,6.146777,0
180.26503,1387.0753,185.63953,173.4891,4.608632,4.995466,37887.977,8.854128,0
226.86653,1018.03125,197.63335,135.21304,3.4164588,24.625118,20050.762,5.1261387,0
231.20937,962.8421,278.13998,107.351234,4.576258,47.598534,14492.763,4.4357657,0
118.43239,1631.7554,95.591965,78.995705,4.7493567,44.43168,10504.075,3.6823878,0
70.43549,1423.5747,80.77904,50.563885,1.2634861,21.095802,4425.8447,2.0170808,0
190.02518,1396.294,208.59984,172.21104,2.6250775,4.4351063,37997.316,8.330204,0
326.4592,831.64435,252.70735,179.17624,4.636519,24.23983,29292.996,6.8584347,0
218.31279,1119.4463,113.330605,102.86876,4.259515,42.104,13571.015,3.986759,0
325.15955,646.20776,227.62148,158.91475,2.6811924,2.6966963,20459.521,5.173163,0
542.8898,244.64545,374.19553,189.78134,2.907216,40.78929,20263.748,6.004652,0
260.7926,532.96405,245.00697,93.799736,3.1638327,49.557327,9440.312,3.03857,0
233.88818,1382.1116,212.29146,105.88603,3.4604073,10.447632,17496.965,2200.0,1
230.40613,1446.8643,138.19934,111.40348,4.5712075,16.651651,18865.805,5.1215467,0
189.53215,1130.0565,190.12306,127.25869,3.657176,46.932384,19060.406,5.2414937,0
262.93777,1258.8141,277.4028,110.71617,4.347132,12.037739,18456.205,4.6811914,0
209.2924,1421.4509,183.2543,92.0377,1.1672832,14.307236,14035.998,3.9319003,0
222.50511,1326.1449,156.56013,136.98483,1.647888,18.82502,24613.377,6.041537,0
429.41202,1001.1087,266.65552,169.07146,4.4300036,17.34406,32526.71,7.0767565,0
136.16687,1001.3636,115.74313,50.98048,1.8618506,4.7874327,4744.9165,1.6100276,0
87.726654,1154.0537,156.54732,68.48859,4.046245,38.965084,6647.2847,2.5422378,0
449.90494,701.5485,253.41278,186.50845,4.0799274,8.311426,29830.42,7.0155716,0
279.38403,557.1219,294.8576,148.91725,1.3072369,40.62021,17000.422,4.6014776,0
210.80954,845.96216,190.82755,75.25459,2.9422746,28.297281,8209.967,2.3657053,0
480.9968,395.28107,539.44366,179.8336,3.7245991,40.40686,23879.045,7.07244,0
489.38013,428.78998,389.99838,168.25775,4.9573402,47.2296,21692.668,6.607487,0
204.96053,783.54364,128.44882,93.30894,2.5618627,41.732704,9424.114,2.8400867,0
360.03433,812.2795,233.46606,124.69048,1.6108611,42.601498,17597.441,4.3896255,0
219.94661,776.3761,168.78851,146.6033,2.0265033,28.721632,18289.229,4.9543495,0
226.89476,590.9529,414.58084,160.27837,1.772413,11.01311,19658.51,4.798715,0
300.89795,341.30875,378.7976,147.6346,1.2222561,45.12194,14190.273,4.597855,0
443.3924,1218.7202,210.76198,173.3218,1.0185105,38.937164,38639.52,7.84651,0
505.2054,396.91312,237.20644,188.16573,4.5573587,36.62628,22518.275,13.817892,0
154.39246,1142.8972,105.34821,64.026474,4.5063124,10.749752,6652.051,2.3032308,0
279.81998,725.1484,422.64355,197.1702,2.878072,39.01187,31768.5,7.7835813,0
152.11665,1008.5422,228.12634,77.350105,3.299441,46.628742,8625.905,3.0150466,0
179.65831,1447.8237,190.87096,67.23379,1.0286088,18.748564,9102.667,2.8506498,0
179.001,968.4346,336.8326,130.0799,1.4644918,37.685867,18635.916,5.03317,0
193.3422,750.2672,206.73552,115.41462,2.2231312,33.732727,12557.489,3.585157,0
446.0443,317.38687,422.06137,151.8298,4.0173917,20.040949,16989.088,4.3458896,0
111.24175,722.70966,310.2604,109.659294,1.8120477,30.5197,11017.219,3.441219,0
246.60951,878.5064,227.86067,94.49045,2.9978642,2.935285,11614.021,3.07427,0
305.47183,1258.4341,282.77243,197.8643,3.8835833,17.226826,47420.684,9.301595,0
101.11472,1495.3346,81.00988,70.29834,2.3178158,47.723335,7899.5757,3.0379505,0
249.0925,894.8273,285.54742,111.453156,4.0217338,43.57959,14893.076,4.2985835,0
101.89215,1229.7997,103.942924,74.08749,4.74045,11.950799,7571.4595,2.817597,0
301.05484,563.3882,440.53464,172.87183,4.4055777,23.541101,22761.586,5.7594066,0
134.75252,1629.9978,134.85863,86.00147,1.393737,2.4932516,12545.544,3.9439654,0
216.53146,1246.5319,209.12805,82.55249,2.3901668,6.032696,11434.3,3.2252085,0
160.0829,1291.5302,119.87129,86.16496,1.9576583,26.712654,10848.91,3.4077618,0
270.94632,510.71967,263.18536,113.28517,4.4868736,48.551506,11460.544,3.6733997,0
143.94417,1522.5837,190.99443,67.131004,1.1318423,19.7095,8843.202,2.9423974,0
