a,b,c,d,n,t,D
87.500626,1145.4742,112.76736,55.677017,2.4716332,8.21992,1.9240305
295.23312,915.00287,305.085,115.09731,3.3416116,14.189529,4.0950513
308.23398,583.08716,112.478874,109.41793,1.8356929,22.616026,3.1545296
242.60988,788.49023,540.3073,183.80356,4.357898,17.649736,7.0209994
335.56354,1116.4858,347.8794,144.66222,1.2782066,21.9817,5.8957195
136.37474,1621.2208,120.35233,86.69778,4.6887193,49.163864,4.175654
400.47296,925.6932,235.04388,199.89862,1.0773079,38.44487,8.170029
505.58047,1174.5216,305.67914,168.90617,2.8839955,31.538479,7.7653275
299.9352,450.31567,274.9475,161.98245,2.601064,40.730244,5.1797795
81.31211,1655.0701,110.690544,50.28406,1.8888463,3.9159558,2.2475915
238.76028,728.7251,171.84106,100.49901,1.1199706,26.887484,2.9160879
424.47873,576.7792,218.51372,181.70335,2.7476292,12.83908,6.3105345
258.5017,1277.0446,139.64288,90.11097,1.3613869,40.606773,3.676998
241.13277,1326.6023,260.27054,171.31107,2.354574,41.13557,8.063781
420.74857,656.88403,207.95306,161.89441,4.8978496,3.0791423,5.732935
448.30072,685.9561,242.61293,176.19559,3.6253676,23.82654,6.402979
194.91695,1352.3422,107.16462,75.61719,4.5448017,22.94714,3.1146011
462.85068,763.6332,263.12296,177.98169,3.9568403,49.596634,7.4162006
147.12604,1307.471,262.56793,97.36865,3.936394,47.47426,4.568018
182.99475,1090.6292,234.6201,105.354836,4.2425404,7.0807323,3.920524
244.51315,1191.2628,395.83936,147.3574,4.7625127,42.894344,7.162519
171.69913,1162.6743,130.81717,59.17887,2.5348277,46.88396,2.2673042
86.506096,712.43054,223.06546,80.17362,1.8243765,11.251961,2.1387775
506.32684,843.1762,347.06796,192.24956,3.5359638,3.087968,7.7583075
199.65158,1149.5464,273.473,172.0635,1.499754,20.190676,7.150659
409.1518,1008.1564,488.27106,170.32329,2.7546422,39.442654,8.077311
224.91908,1490.8838,257.8207,105.1052,3.1592968,19.687103,4.844257
352.75015,603.9558,131.84264,121.62744,2.0505774,13.251079,3.7056444
217.03093,739.49866,251.82283,98.73129,4.526926,34.763706,3.1702673
484.01877,830.2362,415.85144,165.37085,4.952133,14.265236,6.5422673
144.29489,1549.5698,134.57974,89.23676,2.5453568,35.10159,4.0444083
104.210464,1358.8489,115.17596,68.37152,3.5300648,21.548817,2.73168
93.78309,1077.6056,110.895164,54.78326,1.9795705,33.796906,1.837234
329.80945,619.6264,177.85704,129.66843,3.1670942,4.5833163,3.9876697
180.13057,578.92224,250.34453,98.370705,1.4863997,33.631706,2.6760085
81.28219,1448.4392,91.49955,54.416702,2.609732,10.279717,2.2281408
155.40428,1311.2294,243.75296,94.84036,4.1013823,21.938005,3.9504445
321.0377,721.7356,385.42343,138.70595,2.876763,26.695095,4.805597
327.54065,1070.6588,323.6712,134.80206,1.8148767,20.899292,5.3340898
103.251686,939.3053,105.747894,102.201035,3.4746954,21.125196,3.529101
72.95065,934.30426,60.303944,50.38843,1.1900895,26.360466,1.4803442
215.58763,1471.9932,122.1466,86.86107,2.8097327,49.880005,3.949727
150.95998,735.0529,227.61588,83.402054,4.602145,7.1321626,2.358899
149.34401,1423.969,81.12317,59.31273,3.5470972,20.04346,2.4415896
220.94736,743.1936,439.60507,156.05371,1.0727873,22.420942,5.2896028
231.48901,1162.3508,323.23007,172.85681,1.0740371,47.207718,8.076251
310.75696,773.70667,208.02586,198.8671,4.603275,7.7004333,8.336724
131.27173,995.0685,109.008224,75.03151,4.5101542,41.7736,2.5165448
256.4296,1063.1594,110.255,87.20729,4.0067325,35.27791,3.2214217
263.05588,612.04767,272.12274,116.19312,2.1232188,39.816,3.5827215
368.0374,895.3496,382.31302,129.27112,3.1386878,4.9449167,4.7308793
134.43604,1398.9034,194.23589,121.495995,2.673468,32.37527,5.367197
231.54347,943.5097,346.6914,162.39513,2.7877603,43.348804,6.785144
321.9557,791.6684,248.98715,126.50518,2.3339434,40.333473,4.4140096
268.65695,772.12427,223.50499,124.748886,4.177742,31.632225,4.138258
325.05237,1012.01807,219.94629,127.51512,3.4710345,47.604042,5.1961627
161.88763,1149.2896,422.45312,154.57007,4.6723475,14.0342865,6.5185394
432.31366,413.84915,229.47746,167.33685,3.4216192,37.725292,7.3311324
127.10922,1202.9567,174.63432,76.64077,3.5658388,36.866558,2.950064
121.638985,1493.3641,327.74905,109.40352,4.878708,45.504932,5.7765083
279.8703,851.79456,256.22797,126.31049,4.978327,9.990227,4.3780174
333.02252,1091.4558,353.715,138.88686,3.5308738,41.290985,6.2445464
201.89554,693.45703,349.97778,163.7724,2.9333615,5.156118,5.292397
98.514786,880.7409,98.037704,68.15869,4.4345045,33.33927,2.0689807
498.6458,707.4967,485.04993,181.5095,4.838816,45.90965,8.756465
217.58891,1112.833,433.76324,177.6797,2.39842,33.91301,7.8836803
250.28822,1194.8872,371.28717,190.60622,2.2716396,17.725838,8.403271
168.92839,1302.1768,219.70207,92.03757,2.5696065,27.734304,3.7949374
356.49396,475.44226,502.10815,171.44481,1.5065777,41.097324,6.372594
174.33015,1299.7621,214.07872,105.55146,1.7498635,46.76071,4.62845
235.50739,1491.4216,164.8632,146.12067,2.7742958,30.612782,7.0600634
243.66423,624.86664,367.1907,189.12518,4.846644,49.573082,8.1357355
131.56134,1197.0007,94.78183,71.56919,4.174685,30.00631,2.6802318
400.27136,1278.5822,291.7082,136.3164,2.688425,32.560223,6.2427077
244.16469,1115.6782,221.08728,85.85596,2.708387,10.28926,3.1774294
393.17252,929.4242,370.41443,183.41669,3.5615122,46.783047,8.496923
112.50393,1075.802,139.10254,70.36953,2.0576665,6.6964955,2.39142
156.3204,1537.2925,169.1352,68.75466,2.8622754,45.048244,3.1948829
335.23404,1511.8276,150.84389,118.932816,1.4670984,30.91145,5.6278105
218.48021,833.796,213.6352,75.03524,4.3081884,43.971954,2.5904527
235.79323,906.78186,242.2762,148.91104,4.1529665,26.890463,5.5025845
220.18501,1288.1525,480.54437,192.41034,2.6839998,25.552504,9.14157
121.72891,1116.7183,118.509445,53.27861,2.5398014,25.855507,1.8344247
283.78888,441.47375,291.29477,116.27038,2.1985579,22.547157,3.0674605
173.8885,1698.7223,91.1737,64.956635,4.2343984,5.12141,3.1261802
227.20293,1479.0375,222.50372,80.49902,1.1372626,12.670431,3.50426
248.36089,1188.6014,208.40147,104.04982,4.413797,4.335042,4.1659265
209.3836,785.75616,220.50903,154.90526,1.9210029,22.220686,5.220103
117.3456,823.59686,148.2948,104.05088,3.5297956,12.9652,3.2498305
120.78704,1614.961,150.0501,100.571594,2.0596983,12.289057,4.6935353
482.96994,482.63132,328.95517,168.70045,2.366035,12.965806,5.367768
284.08136,587.95764,388.99454,152.00093,1.1202236,27.387463,4.6683726
123.0567,1438.6425,218.80424,88.02849,2.4464314,34.015495,3.880722
145.2535,911.5901,369.3277,124.41249,2.8203897,7.461618,4.304591
159.35187,784.29144,258.997,91.98259,3.3335705,47.023026,3.3164344
456.6756,728.2432,218.88828,170.79785,2.4037583,31.861372,6.2795415
149.89055,1244.1302,285.56552,105.70037,2.031058,40.484173,4.5764537
432.5431,969.239,453.88684,178.26816,3.329669,14.452744,7.4582515
144.64206,1016.79877,354.35028,130.12617,2.0173516,12.750375,4.7971363
150.28908,885.159,70.023476,52.365707,2.3125856,43.408398,1.543604
129.3062,1119.8015,225.4927,108.47401,1.2922349,11.874995,4.000412
237.04222,882.5966,185.39757,85.8229,4.2672234,28.747065,2.8260078
190.20772,1344.8861,338.5076,137.24759,2.932426,7.664251,6.0207024
101.18693,1556.031,93.45863,88.69432,3.11016,4.527679,4.1262345
77.939316,1258.6876,101.562355,69.2566,3.8802118,21.734755,2.6356094
102.74287,1587.3164,142.0598,91.92435,1.83763,4.3279076,4.1879
133.16122,1720.6482,137.90689,81.305954,2.3020015,13.718994,3.844734
101.64327,1116.9143,83.85788,59.565777,3.2154572,10.465776,2.0276146
307.67477,529.6364,178.52042,172.75967,4.325306,10.081949,5.946723
148.5718,963.48944,87.26352,57.525875,1.5771009,12.791395,1.7969146
269.8241,758.8699,255.37383,142.11563,3.6480403,10.457966,4.734308
74.041504,1058.4437,146.20987,55.230637,2.6283906,10.302106,1.8102893
173.15158,1417.9902,356.51938,136.75792,2.9449134,3.1356301,6.1657014
291.5545,157.78616,592.4813,198.86711,2.458323,5.9729195,12.70653
121.41078,1178.1165,100.240685,77.91071,2.6652608,27.17288,2.8767278
384.27655,1237.7352,310.989,168.9874,3.7654974,29.942293,7.818348
235.97421,717.8199,340.6417,129.65137,3.9196024,31.789911,4.397526
269.4244,973.6891,211.86008,136.75677,4.4713464,43.313446,5.3309355
569.0658,514.0041,360.4085,191.35397,1.8149452,31.299227,6.535333
268.75726,1266.9094,170.7,112.32892,1.8952929,29.471539,4.6667957
280.22577,806.9869,289.65024,162.47035,4.446386,15.60339,5.8528886
250.77727,1275.05,243.47133,91.33116,1.840169,23.218641,3.7675653
323.98965,527.7068,285.75095,145.77458,1.8520435,9.765556,4.1208506
296.31158,921.1646,279.65094,143.34148,3.6120703,39.04334,5.56349
164.80247,1181.2992,193.61534,87.39818,2.8044958,7.6399536,3.2859294
154.80733,1621.6407,105.64562,104.36908,3.9592333,13.409125,5.13771
170.76556,1703.2631,102.65243,99.956375,2.5166717,48.89805,4.9910874
191.20758,1208.173,259.74594,90.079765,1.0772341,21.040962,3.5165536
375.58,1146.2386,272.27097,127.078224,4.811595,12.574978,5.334322
88.33397,1198.2949,123.443214,52.79939,1.9029858,34.847492,1.9155173
320.46408,1364.3176,296.24677,128.3773,1.801256,23.562271,5.7858124
143.57596,1095.2727,165.34703,129.0021,2.1864953,24.101011,4.949179
301.98465,726.02673,347.2445,166.88893,1.5147647,41.983833,6.17655
356.84048,867.49713,155.8353,139.46175,4.9056296,30.342222,5.2400446
376.49866,1293.8734,209.61354,149.86755,1.820826,12.136118,6.740525
200.49028,764.2476,144.19704,86.6406,1.5623944,29.913597,2.4905236
513.45044,152.02191,488.18967,182.27425,2.898803,15.991646,11.681299
320.91968,1234.016,203.6207,154.35452,1.6343365,32.855816,6.722259
224.04199,683.07544,328.92404,126.64691,4.3551836,31.436186,4.1492796
106.61386,1259.789,71.19811,52.107887,2.215912,6.2763715,1.9321506
186.06151,1077.2566,201.47011,74.2911,3.2431214,15.0838585,2.6228106
308.6464,994.5283,209.83105,116.54917,4.3495727,10.872375,4.346393
173.35736,1538.9796,179.41187,101.042274,4.5312114,27.412043,4.670398
338.61847,1314.8319,337.4301,158.44473,3.1268744,44.27132,7.9241214
383.01123,507.92435,251.45425,173.67009,4.2341204,35.48491,5.667828
193.65578,1492.9015,175.71538,126.16673,4.149458,3.6550558,5.9594502
82.405334,1771.5886,58.707188,56.544945,3.7289674,7.452795,2.751279
180.84885,1124.1823,159.5866,82.51498,1.0031,37.31118,3.0090058
101.49305,1266.2812,64.888626,60.46965,3.588903,29.93688,2.2735064
211.05856,1466.6173,174.84299,127.243164,4.039445,11.126367,5.9211216
186.32227,1055.3345,418.0385,140.37596,2.2881641,10.297962,5.435927
168.41345,859.6263,171.31161,81.26376,2.9668179,17.952482,2.4565141
404.81628,1217.7037,274.5837,162.47816,3.621154,13.003882,7.3305063
118.29233,941.4829,253.9401,111.61418,3.546233,14.284992,3.8316896
210.93442,1280.4314,206.39803,88.75996,4.714651,39.58486,3.7751732
321.8611,1121.8203,205.77025,110.62316,4.1326375,47.739662,4.698672
289.52548,963.8233,231.21698,147.5462,2.6476855,21.116356,10.178176
134.48137,1005.4852,138.12642,53.612614,4.691779,46.703476,1.8456326
253.24913,923.2098,410.92996,139.6141,3.7627115,35.338642,5.6799946
527.3753,345.03952,318.15115,180.4978,2.5587635,24.705631,11.912367
212.55202,790.9296,350.4685,125.86252,3.4441895,30.260416,4.3740425
195.49347,1173.6741,366.91928,130.74605,1.5016638,8.044965,5.234478
228.17479,1307.4191,127.623146,115.957756,4.357272,36.74753,5.0536056
132.18248,1064.8713,132.21056,116.559074,3.0226345,7.122361,4.4611855
195.70111,1523.5635,158.91771,114.31066,1.9636064,48.554813,5.450492
181.42958,616.0731,294.9489,104.48028,3.0221357,12.209123,2.8658562
376.34714,1084.4517,299.5932,151.69814,4.884429,29.858994,6.4859757
369.64066,767.8715,294.43292,129.25307,3.5416608,24.213415,4.4780807
253.17915,1147.2198,111.68391,86.41779,1.0987434,16.041842,3.2106318
291.9085,718.3344,238.76224,113.535614,2.828782,38.677242,3.6991882
337.34454,530.1912,386.48276,134.34804,4.7816505,27.134752,4.268198
127.62876,954.07776,229.35716,126.135605,3.41213,39.471275,4.633098
82.085976,1264.0511,151.59662,76.65812,1.7594284,22.474264,2.9219232
383.77713,1195.9015,339.2111,136.04472,1.1887318,3.963541,5.6603246
267.4694,897.80865,315.8453,181.22493,1.7799132,7.9371114,6.778502
431.53705,824.4851,444.8928,183.98427,2.5937529,8.578404,7.066235
284.04953,611.94617,320.0761,131.56941,4.3221145,31.737509,4.1919246
245.25572,1507.1677,190.82167,175.42789,1.353675,35.40111,8.894536
397.97098,1443.2103,155.3781,134.19614,1.3679334,45.047062,6.4509854
280.37015,601.1556,402.62024,175.6906,4.884744,46.895336,7.1258125
388.66486,181.18793,431.31204,165.0669,4.135134,49.57173,6.7671604
89.193726,1365.9213,135.14359,74.16502,2.4303112,24.545988,2.967549
199.55817,1260.5481,354.2284,191.19786,4.9028463,29.050741,8.952234
387.64636,208.00447,456.66718,166.60062,2.3735635,47.863537,6.6985035
402.344,281.18347,329.95694,197.41876,3.5625944,48.764774,7.130112
536.5724,258.8091,528.2093,183.36955,3.0655596,45.37211,7.499297
108.60833,1789.4398,68.00478,60.047215,1.7090617,6.202274,2.9149985
197.46242,894.88116,155.2986,119.87261,2.7144709,35.47219,4.118999
149.84196,1524.7866,322.34717,132.57541,2.3404677,7.455369,6.2095165
309.11664,759.2822,229.16347,156.06584,1.780638,26.185759,5.273212
362.74417,1333.8605,294.03867,124.72807,1.6939406,12.83842,5.506246
136.8255,1450.1935,153.83305,56.034317,1.7792985,4.908614,2.324133
232.94461,620.61066,365.5905,157.061,3.6329215,42.300472,5.598426
236.9627,1028.3599,113.027214,84.612465,1.539321,45.153976,3.0062807
166.32542,1008.4775,207.20047,76.47455,4.6524854,43.723118,2.8186493
183.67494,1194.0798,241.22484,138.27795,4.2431808,5.4140673,5.72245
220.66866,1545.7208,217.03954,154.042,1.29022,25.021753,7.459289
304.1445,1198.5609,221.46472,112.08728,2.68417,20.43401,4.5727835
316.9446,960.0375,266.77988,128.27522,1.5804899,44.63904,5.0351043
192.43655,869.5955,207.70564,74.11787,1.8584915,18.84902,2.2905693
583.9884,794.63635,369.37698,196.10875,3.8140614,13.034148,7.9640555
95.34798,877.30383,157.57318,52.746864,2.012287,28.88353,1.5524285
197.0937,615.00977,384.03668,157.6222,4.310957,23.341154,5.069081
349.59152,882.3099,299.39938,195.52907,3.9318018,22.78592,7.8826566
261.80917,1375.1581,202.7085,126.23933,4.8798084,42.474678,5.8527126
123.54536,1514.8866,106.063225,85.414314,2.7585597,34.443176,3.770683
71.5567,1163.313,145.88423,65.92323,2.527844,22.949821,2.3475733
428.8301,820.2508,460.1861,192.60304,3.2856271,20.593985,7.6724014
442.85654,987.62396,251.55298,153.83315,3.1437063,39.759567,6.420281
286.88275,1028.3815,248.82492,148.4118,1.3066373,8.733168,5.657078
166.49547,1091.882,174.48848,120.25218,3.6337075,35.4019,4.622723
230.72072,1502.6509,135.15277,77.386284,3.7482865,12.097686,3.4440796
172.17468,1430.4336,139.80074,92.6274,3.768269,31.727793,4.0423064
111.17746,887.45874,135.17134,69.89592,4.516037,22.268522,2.1445997
382.88342,754.3406,368.66415,137.48427,3.4044785,33.21501,5.0998945
488.29013,1018.8324,259.63428,176.41692,3.8210354,5.152803,7.646719
153.31534,955.2222,230.66069,141.9655,4.5815253,6.0567064,5.241932
138.07822,816.4717,153.46509,100.97934,2.1641383,22.826908,3.0998633
198.59082,514.6004,478.82938,168.39374,2.9750347,16.808352,5.0881944
138.42422,1180.8993,129.05113,106.54595,1.577654,39.776985,4.132941
546.2398,16.416962,546.89636,186.05125,2.271857,32.13558,5.1264195
400.6875,652.00073,389.15494,150.54073,4.9499583,1.5167282,5.029387
129.3583,1303.9858,277.73517,98.70885,4.4086194,17.280457,4.1291113
251.79355,1125.0912,385.36288,162.88324,2.654475,41.230408,7.4620643
72.83553,987.3992,135.17271,60.21478,3.250365,5.529524,1.8648785
176.01389,970.8057,210.97298,80.65068,3.38942,48.516605,3.1036644
126.55885,1099.3802,145.01195,51.05106,3.8900616,10.695784,1.7433459
88.22556,1709.397,168.74213,56.49599,4.639205,41.18477,2.8133714
319.37592,721.8906,153.45744,135.50333,4.740058,35.681614,4.6340857
257.82462,962.9192,393.92877,151.82918,4.518464,46.039196,7.0347157
401.3637,347.88116,276.8893,184.0409,2.1091132,20.384247,13.429478
159.11984,887.64154,182.39684,69.306816,3.383131,36.081356,2.2439268
206.3838,1242.9829,263.866,177.6213,2.8428864,39.970554,8.119369
516.8399,962.2504,205.12732,199.46222,3.1450512,26.276863,9.247559
522.9282,788.6708,189.7009,180.06012,2.6919234,23.97146,7.3147025
511.3386,347.04648,459.98395,197.09628,2.1837745,23.656227,7.5301833
323.55902,1297.8107,370.37106,156.4059,2.9638855,7.4612885,7.0689254
153.82309,1219.0817,364.11575,142.11064,1.4919994,20.317436,5.9691086
296.5218,887.0809,491.6573,175.85477,2.3083043,45.602634,8.53167
126.83026,721.1791,225.023,77.15651,4.599828,22.962238,2.1845448
125.74273,1024.731,100.02679,74.89171,3.0967717,9.932776,2.5016859
393.94003,712.72076,379.50668,188.24507,3.8010194,18.860987,6.918057
245.47809,1343.3547,220.01924,105.44047,4.4981623,3.9303677,4.5320606
473.52213,579.00714,557.18066,189.45818,4.738708,2.7049117,6.717623
206.0844,1649.3925,133.6288,74.0569,2.811356,45.147713,3.5749934
407.39453,224.86018,399.06766,142.90182,4.7427063,3.9851844,3.4568057
83.85406,989.12396,88.4172,69.55722,4.1854115,22.934086,2.2684875
204.31123,846.5821,307.67422,193.25935,1.4497987,42.62517,7.5714107
147.94183,1157.8777,56.94031,54.36358,4.8821664,40.65671,1.970852
384.99673,1213.1368,219.14531,141.57777,3.1599097,47.793858,6.516799
189.60805,787.1954,427.7654,183.52417,2.3414326,41.044647,7.374527
373.58646,662.5588,468.96692,165.85115,3.7564695,27.02791,6.067517
297.11566,458.21542,309.11148,194.51753,1.1981266,8.237013,7.1231337
475.24637,1000.47644,455.7525,185.12756,1.2205921,15.70778,7.6698046
254.00482,629.13544,211.18452,138.59476,4.11255,23.681929,4.2412877
271.76038,450.93225,368.67572,169.09567,1.3155587,28.685614,4.9355984
253.24956,561.4994,292.8345,107.47464,3.050196,49.257195,3.8032868
188.99477,907.52124,346.36636,127.72043,3.206922,36.000786,4.853653
197.59184,1284.7916,196.37604,95.80197,4.0032783,31.40655,3.9895127
146.5977,1006.3272,247.64056,94.48323,4.4044886,8.908592,3.2966833
322.8895,982.20856,168.56458,112.383896,3.2571998,44.50389,4.24859
199.31892,1161.6389,151.87213,104.18778,3.3298042,3.6289437,4.042094
549.72595,247.22183,584.1587,199.1558,4.335852,24.943554,6.429091
181.75739,1193.0242,439.66718,154.236,4.0171504,23.502129,6.7884045
336.55307,1262.2301,218.55582,139.13997,1.5662451,36.435085,6.074091
152.88776,1323.729,103.374344,86.40228,3.8367133,31.4694,3.5367546
120.89958,860.12463,141.32787,85.46411,3.6005914,22.826178,2.5647323
158.45674,832.7866,74.38528,71.151505,1.1651291,5.068363,2.1338496
134.3971,815.77496,281.22894,101.0482,1.5035337,37.87564,3.3863597
157.30496,1014.4128,231.181,110.84258,4.6200953,15.077249,4.0693684
329.0326,859.2276,177.43971,150.60286,3.1333122,48.036785,5.7868657
583.8761,322.5838,264.114,195.17133,1.5539604,29.877687,8.476141
554.29865,729.34216,503.46194,190.15251,3.0130742,25.999186,7.683701
399.87903,142.58154,535.56586,186.47884,1.5141912,9.263852,10.837169
352.5397,923.68884,305.6393,126.203255,4.3985653,46.551643,5.3726964
138.5821,1288.0815,180.56355,101.38662,1.3890985,30.4683,4.0921183
78.719154,1042.899,157.96016,56.71898,2.972356,31.132685,1.9057201
201.04185,716.8444,258.1268,148.26787,2.4604146,42.36073,5.045139
130.54503,1512.5757,132.32954,55.579464,4.5932894,49.209843,2.5677352
91.1465,913.68286,139.14102,60.511868,2.1968548,1.5956699,1.7459106
386.8888,932.2692,198.91379,188.66351,2.712172,36.00184,8.018017
298.44675,784.1438,279.7195,198.94864,4.0896335,25.951515,7.591538
185.63333,1541.5424,122.297035,71.96687,3.0463338,11.921833,3.2094862
514.7644,303.07944,305.25116,196.91493,2.378152,19.400991,6.8068547
226.44516,682.2828,146.65184,124.006165,3.4232297,46.435387,3.9177613
